Name,RT [min],CCS,m/z meas.,M meas.,Original annotation,Molecular Formula,Annotations,AQ,Name for process,Lipidlynx bulk,Lipidlynx molecula species,Main Ion,ID confidence,Annotation Source,mSigma,MS/MS score,ppm,Structure,AQ Details,2,3,4,5,6,7,9,10,11,12,13,15,19,20,21,23,24,25,27,28,29,30,31,32,33,34,37,38,39,43,44,45,47,51,53,55,56,57,58,59,60,62,63,65,66,68,71,72,76,77,79,80,82,84,93,94
_786.56416_2.38_[M+H]+_,2.38,289.1,786.56416,785.55688,,,,,_786.564_2.38_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.09711724,0.69680153,0.61124584,0.0876258,1.07769867,0.85678321,1.03779002,0.71628144,0.09660815,0.84379467,0.78149718,0.75651328,0.58482792,0.93453677,0.86359641,1.57851414,0.76821437,1.09962538,0.79066801,0.77442843,1.14526063,0.72257025,1.01371405,0.94274319,1.33653109,0.09056584,0.79782819,0.84786429,1.20429794,0.12673887,1.19152017,1.07152198,0.09927903,0.94167307,0.74462886,0.10098654,0.64747321,0.6188491,0.63170609,0.65007333,1.57819334,0.89513207,0.11053127,1.0295911,0.5527663,0.955955,0.9036474,0.87493978,0.62537282,0.10706323,0.12853783,0.10621518,0.09430528,0.76473703,0.50459181,0.75952005
_750.56371_2.4_[M+H]+_,2.4,282,750.56371,749.55644,,,,,_750.564_2.4_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.17251265,0.69236325,0.0333285,1.89378974,0.26020575,0.97874367,0.73983076,0.58937901,0.90483928,0.3112111,5.17554334,0.58731601,0.84996959,0.74309713,1.03062962,8.92061423,1.00780974,1.34382878,0.82717539,0.52226721,0.80431754,0.28802766,1.05406291,0.03462356,1.35693961,0.28750597,0.56422369,0.99446503,0.51056174,3.19483908,0.88581292,0.69152659,0.03047993,0.83948448,0.57824651,2.34556476,0.65407557,0.98474917,0.0338385,0.47898669,1.23763427,0.36905752,2.04619007,0.82871186,0.87679734,0.0269048,1.20786555,0.03042925,0.37407014,0.34470133,0.19731378,0.34193017,0.73994262,0.74113445,0.44361754,0.5544298
_874.54367_2.42_[M+NH4]+_,2.42,296.7,874.54367,856.51046,,,,,_874.544_2.42_[M+NH4]+_,,,[M+NH4]+,,,,NA,NA,,,1.25064351,0.66264688,0.44058492,1.56276466,0.60762688,1.54059017,0.65643324,0.73591978,1.03583616,0.654769,3.48481721,0.96358994,1.35286259,0.73499099,0.54177217,6.10616126,0.67334115,1.3433944,0.8207822,0.84518184,0.97318207,0.63285018,1.09356432,0.35629095,1.00728991,0.60717244,0.49506259,1.02363938,0.85034142,2.57251954,0.84690833,0.56515317,0.5148279,0.77550881,0.50390172,1.56841617,0.54957439,0.96084653,0.43057846,0.56832639,0.70315733,0.71285169,1.97170235,0.77899455,1.50733181,0.52231929,1.15952957,0.70984899,0.28212013,0.61077437,0.03351736,0.598123,0.93831683,0.96067866,0.53822269,0.79280011
_762.50689_2.41_[M+H]+_,2.41,279.1,762.50689,761.49962,,,,,_762.507_2.41_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.86570938,0.9653553,0.48914814,1.09240389,0.76437416,1.33001124,0.56377126,0.78447262,1.02339123,0.60240213,1.35779369,0.62208962,0.73972697,0.6024215,1.1578661,1.61450647,0.85182577,1.31117,0.73640262,0.71342097,1.0476638,0.5597499,0.94566102,0.68803332,0.8825616,0.70650572,0.81785162,1.01491618,1.06448021,0.04511515,1.1397236,0.96778758,1.55190693,0.8115349,0.74568989,0.40681255,0.88659122,0.91613214,0.96649943,0.58371621,1.266632,0.62420451,1.05188988,0.847209,1.70064468,0.59118181,1.1937216,0.89437435,0.92598005,0.49692893,0.22877764,0.48571845,1.30845584,1.29044399,0.67878503,0.73489156
_590.44138_2.42_[M+H]+_,2.42,267.4,590.44138,589.43411,,,,,_590.441_2.42_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.06219142,0.08030294,0.07995291,0.06453673,0.08489847,0.07432662,0.06256524,0.06948305,0.07115227,0.09274867,0.07601761,0.10466272,0.07221352,0.08205116,0.07930132,0.10276864,0.06817443,10.69118213,0.06866989,0.06845157,0.06531716,0.07704016,0.08340769,0.08305968,0.08138692,0.06670208,0.07946334,0.07634241,0.07178985,1.39621153,6.9914018,7.68838502,0.07311938,0.0793188,0.06138319,0.07437697,0.08740195,10.36889544,4.70695989,0.07367381,0.07670641,0.07934697,4.07247083,0.0704552,0.08046449,0.06454286,0.07623293,0.0729978,0.44136524,0.39426235,0.09466859,0.07822788,0.06945619,2.25925232,0.07432675,0.08231643
_865.49653_2.4_[M+H]+_,2.4,291.3,865.49653,864.48925,,,,,_865.497_2.4_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.0149926,1.03404,0.7996205,0.1171587,1.7270761,1.1389085,0.9237082,1.5677162,0.8501019,0.8806721,0.1380008,0.1900026,0.939435,0.9251774,1.1456578,0.1865641,0.9438012,0.130752,0.8923126,1.1759176,1.1633112,0.9843688,0.7570832,1.3137955,1.1836338,0.7039154,0.9315329,1.4344739,1.3662128,1.0495455,0.1167002,0.1376143,1.6703736,1.0352997,1.1984028,0.9989699,1.0360096,1.1883271,1.0619287,0.9494379,1.3445066,1.0772965,0.9457657,1.0104544,1.115948,0.985751,1.0613532,1.3223834,0.9391504,0.8183004,0.1718595,0.9948151,0.9969868,0.933111,0.9982485,1.0020451
_905.57164_2.42_[M+H]+_,2.42,302.2,905.57164,904.56437,,,,,_905.572_2.42_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.07648975,0.69954255,0.72458458,0.07937428,1.10271421,0.90342905,1.19519402,1.15041292,0.08751078,0.11407238,0.09349471,0.96526839,1.17934921,0.54176378,0.09753336,1.33430918,0.61591849,1.14334966,0.08445768,0.08418917,0.08033413,0.88495378,0.66027388,0.51077906,1.41607267,0.72035897,0.09773263,0.09389418,1.19957274,0.11480416,1.23066115,0.0932328,1.19949199,1.24623188,0.07549571,0.09147687,0.1074964,1.1331618,0.69921978,0.09061205,0.90593453,0.09758951,1.08945183,0.91849407,1.21092249,0.07938181,0.98728583,0.84275246,0.48361762,0.6919421,0.11643371,0.85474317,0.08542477,1.07053171,0.71069933,0.10124168
_738.50699_2.42_[M+H]+_,2.42,278.4,738.50699,737.49972,,,,,_738.507_2.42_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.0722136,0.7586445,0.5348073,1.1022832,1.0025115,1.3329615,0.9010703,0.9378262,1.0226261,0.648621,1.0351825,0.7462951,0.8873482,0.6883607,1.377589,1.7011773,0.9653794,1.436518,0.9763132,0.8472385,1.0873843,0.8093447,0.5765356,0.4497722,1.0808184,0.4984186,0.6721209,0.9574543,1.0091642,0.9688641,0.672636,1.098227,1.3198011,0.8023789,0.6758986,1.0109462,0.764646,1.2365279,0.5887031,0.6394873,1.3168549,0.6863047,0.9087738,0.8912686,1.1114786,0.6406851,1.339631,0.733513,0.4793597,0.5421235,0.3150946,0.6028945,1.1975335,1.0466753,0.8210681,0.8078955
_818.59041_2.42_[M+H]+_,2.42,296.2,818.59041,817.58314,,,,,_818.59_2.42_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.0416723,0.819117,0.6338906,0.8662389,0.5369155,1.1780033,0.8882836,0.9413402,0.9807791,0.8806368,1.011922,0.7401412,0.7918378,0.5372609,1.2840303,1.7632566,0.7894407,1.1024871,1.0706544,0.7957044,1.0975764,0.7817093,0.8514935,0.873235,0.9781234,0.7009079,0.9015611,1.2018084,0.714298,0.735648,0.9128194,1.1134703,1.3375198,0.9972615,0.604404,0.8778311,0.9556181,0.7529159,0.7552585,0.619932,1.1362757,0.8502314,0.6041046,0.8214139,0.9159592,1.209689,0.8994631,1.0623333,0.3143683,0.5554224,0.2590752,0.6061657,1.0151082,1.0119522,0.5791214,0.6239295
_802.59538_2.43_[M+H]+_,2.43,293.4,802.59538,801.58809,,,,,_802.595_2.43_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.94504498,0.91939234,0.85405504,0.84209258,1.18478797,1.52453906,0.74816721,0.91203521,1.03899369,1.09536677,0.96428773,0.9593088,0.81009874,0.82811909,1.12233604,1.74094507,0.03105064,1.52808991,0.82973515,0.7037976,1.20347564,0.85293253,1.03281447,0.81495597,1.09678368,0.62572019,0.82545915,0.93116492,1.00951024,0.91567441,1.0657785,1.02162704,1.5484862,0.88263101,0.79375448,0.66736633,0.03980798,0.81592884,0.75894353,0.67693257,1.54260859,0.92341655,0.89653248,0.92672117,1.01815261,0.94523786,1.17894138,0.90506863,0.54291292,0.60897858,0.21558819,0.60704995,1.06099138,1.11083485,0.78252071,0.6766728
_756.51756_2.44_[M+H]+_,2.44,278.7,756.51756,755.51028,,,,,_756.518_2.44_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.98547884,0.79723878,0.58255009,1.07542497,0.99227081,1.21514352,0.7933898,0.93929241,1.05835784,0.634274,1.31875541,0.85332229,0.81902111,0.65073921,0.98620675,2.65216852,0.95748475,1.95037983,0.87745881,0.88746897,0.97260567,0.67743332,0.83695979,0.74921344,1.14347222,0.59793302,0.5760524,1.09993963,1.11154918,0.9042804,0.92052572,0.85623808,1.27286726,0.91000458,0.72268599,0.8843973,0.79287594,0.80643978,0.71233113,0.76740091,1.3223851,0.77066421,1.02403553,0.8451159,1.09537358,0.74172711,1.26025101,0.91129889,0.70322395,0.76506335,0.09517845,0.74031085,1.24941823,0.98159747,0.88405177,0.73186071
_826.59494_2.46_[M+H]+_,2.46,296.9,826.59494,825.58626,,,,,_826.595_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.054606,0.945347,0.7190758,0.9649433,1.2469871,1.2159719,0.8011173,0.9419628,1.0356349,0.9269969,1.0139885,1.1685275,0.8416955,0.8688253,1.0850127,1.6465923,0.9203548,1.5459458,0.9100359,0.8874693,1.2029092,0.8547919,0.9975961,0.835795,1.2516494,0.4903428,0.7949994,0.9399948,1.2145208,0.7461192,1.0566665,0.8381783,1.2955794,0.9926829,0.8858987,0.7048681,1.0204196,0.7969752,0.6353038,0.8015964,1.4793871,0.8882061,0.8220363,0.9783195,0.9309665,0.8905446,0.8981063,0.9446776,0.6942444,0.7473148,0.2426508,0.6741631,0.8493996,0.6632497,0.9153971,0.7909531
_824.57777_2.46_[M+H]+_,2.46,294.9,824.57777,823.57131,,,,,_824.578_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.8977072,0.9760362,0.8214226,1.1398559,1.1042437,1.2700763,0.8122627,0.9788271,1.0576147,0.8499721,1.1792522,1.196074,0.8208807,0.8001699,0.9474251,2.2971239,1.1024095,1.4468673,0.8839509,0.8645726,1.0810038,0.7445799,1.0270555,0.8937439,1.1885914,0.5321245,0.805335,1.0342049,1.2201739,0.8678166,0.9904067,0.9571389,1.1720195,0.9082841,0.7185056,0.9134846,1.1003591,1.0485606,0.6589751,0.7560419,1.5378791,0.7693894,1.093206,1.0471755,1.0880293,0.7391069,1.1226676,1.0267137,0.8319086,0.8718598,0.4136345,0.6771875,1.1606257,0.5775684,0.9350873,0.775258
_822.56317_2.46_[M+H-H2O]+_,2.46,292.7,822.56317,839.56614,,,,,_822.563_2.46_[M+H-H2O]+_,,,[M+H-H2O]+,,,,NA,NA,,,0.9339086,0.9687452,0.6761409,1.0463696,0.8922963,1.5154829,0.8614425,1.0316459,1.1903346,0.6499935,1.305624,1.0069909,0.7300062,0.6970729,1.0661407,2.1790227,1.0819593,1.3453264,0.7884813,0.843398,0.9388133,0.6691681,0.8681893,0.6919215,1.1499752,0.5999066,0.8144402,1.0584002,1.2803536,0.9949891,1.0792314,1.0311512,1.4346059,0.9976677,0.7453414,1.0285068,1.060286,1.0850955,0.8846373,0.7459673,1.3686422,0.7073982,1.0966666,1.1143437,1.4247355,0.589397,1.3459303,0.8912165,0.855727,0.8934612,0.3575976,0.784249,1.2162703,1.0774272,0.8451006,0.7868553
_566.45424_2.46_[M+H]+_,2.46,254,566.45424,565.44694,,,,,_566.454_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.1039608,0.8580361,0.8581506,1.0940448,1.2132898,1.4115016,0.7447246,0.8756645,1.2255469,0.6322701,1.2844845,1.0095264,0.881089,0.7351743,0.8977107,1.9095975,0.922276,1.3326803,0.8716325,0.8398947,0.9835123,0.7901855,0.8679731,1.0113048,1.017924,0.5191208,0.7556756,1.0438286,1.2721696,1.0889407,1.1113894,0.8070266,1.2366586,1.0519216,0.7170957,0.7699643,1.1979844,0.8597075,0.8360806,0.6472507,1.3750342,0.8244521,1.0697641,0.9607316,1.0514566,0.8349093,1.0149571,1.2539567,0.8362855,1.0227177,0.2763694,1.0264122,1.1086594,0.7314113,0.7548521,0.9037579
_796.54705_2.45_[M+H]+_,2.45,289.2,796.54705,795.53977,,,,,_796.547_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.95456263,1.08267732,0.68700288,1.28220108,0.06113261,1.27499751,0.82351093,0.84821801,0.97689333,0.68160344,1.51210366,0.91166879,0.77692895,0.7609938,0.05710228,2.87030001,1.10086647,1.28338098,0.04944694,0.95454267,0.29779176,0.64966284,1.06010025,0.81231437,1.17570388,0.6189668,0.8099963,1.00533851,0.05169352,1.22566977,0.04628893,0.87921065,1.2565113,0.92145376,0.22100011,1.10908991,1.08821046,0.96641005,0.05845244,0.84584791,1.31929772,0.80203966,1.2424237,0.93732617,1.39594278,0.0464752,1.49428243,0.33300484,0.97083643,0.78345634,0.49112581,0.68361648,1.45642934,0.05113358,0.91899125,0.05927336
_886.55677_2.46_[M+H]+_,2.46,300.5,886.55677,885.5495,,,,,_886.557_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.19118613,1.07283438,0.60068485,0.08634291,0.11358463,0.09944069,0.83805274,0.99250137,0.80590223,0.62043656,0.93074191,1.28027913,0.7700731,0.10977525,0.10609627,0.13749291,0.09120974,1.17448194,0.88298291,0.09158052,0.87400154,0.77657066,0.68872794,0.11112454,0.80254304,0.55656943,0.84243163,0.10213758,0.09604677,0.70001863,1.00178076,1.06135268,1.18504391,0.84915596,0.99299009,0.09950804,1.50806692,1.0098308,0.7060755,0.09856729,1.6512476,0.88101078,0.81192251,1.23386096,0.9370163,0.70423387,0.10199111,1.09330418,0.09865877,0.71699806,0.12665596,0.10466013,0.0929246,0.76508416,0.8263402,0.11013015
_802.59533_2.47_[M+H]+_,2.47,293.7,802.59533,801.58805,,,,,_802.595_2.47_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.86730683,0.88429177,0.94426076,0.95791784,1.15883937,1.44570966,0.77720002,0.93403243,0.95468111,1.0329243,0.9925068,1.24041519,0.85708779,0.82633661,1.12402462,1.80001699,0.8303007,1.50933566,0.93771492,0.04332411,1.02865401,0.9106332,1.14891478,0.85237268,1.22556409,0.63821456,0.80958185,0.95961347,1.07239889,0.97241523,1.2569423,1.10438442,1.45084624,1.03411387,0.77052189,0.78769368,1.07687129,0.9023979,0.75437932,0.75943322,1.47927583,0.8775214,0.95262244,1.10062542,1.224647,0.87614072,1.30956315,0.96637278,0.67216151,0.77340118,0.29958645,0.6740507,1.12945091,0.99736421,0.90807221,0.74738032
_794.53108_2.45_[M+H]+_,2.45,289.8,794.53108,793.52381,,,,,_794.531_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.7517001,1.16307301,0.10429324,2.00005249,0.92422238,0.91282639,0.78981279,1.28836676,1.42736875,0.60492226,2.47911831,0.91644471,0.09419772,0.88005957,0.90162429,3.42990716,1.1170371,1.26339701,0.08957529,0.08929051,0.77852497,0.63479105,1.20041258,0.86359552,1.15941491,0.52961095,0.89433893,1.19928583,0.92663949,1.68741672,0.99048522,1.0240668,0.79635692,0.96526288,0.61562185,1.67474976,0.86210037,0.11872114,0.6294342,0.87804924,1.36759912,0.10350283,1.23474628,0.85017577,1.07547746,0.70608296,1.01494192,1.20880092,0.83690781,0.10285779,0.61879947,0.84962042,1.45043509,0.5295364,0.97396477,0.54225652
_842.58922_2.44_[M+H]+_,2.44,298.3,842.58922,841.58194,,,,,_842.589_2.44_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.240072,0.9083184,0.6123322,1.0305875,0.7125415,1.0023964,1.0310378,0.998214,1.094514,0.8365069,1.0921931,0.8953591,0.7961559,0.6192819,1.2038292,1.7662489,0.9991604,1.2050181,1.011172,1.0199847,1.196494,0.7773141,0.7713627,0.8826634,1.0005731,0.6540911,0.7998595,1.0070021,0.8913569,0.6983165,0.8630121,0.7875808,1.1785786,1.0371012,0.6431014,0.8884615,1.004565,0.6447435,0.7038214,0.7358074,1.2936507,0.8809705,0.6608354,0.7424624,0.4274087,1.0941728,0.7559274,1.2233996,0.3984601,0.5791847,0.2497917,0.6462085,0.9840135,0.7354386,0.6134689,0.6578649
_867.51239_2.46_[M+H]+_,2.46,291.3,867.51239,866.50512,,,,,_867.512_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.7777839,1.2179229,1.2723698,0.8010201,1.3916065,1.4616846,0.8428915,1.0220317,1.391336,0.8858435,0.8166807,1.4395775,0.7637766,0.8143815,0.7551367,1.3697562,0.7880802,1.526032,1.0654743,0.9887895,1.1160119,1.3684019,0.8486382,1.242207,1.5185765,0.347723,0.8980126,1.0992984,1.2675087,0.69821,0.7235128,0.9236502,1.3564752,0.8802998,0.7719832,0.6346154,0.865998,1.2187779,1.0365372,0.7669456,1.8118023,1.6109835,0.7398341,1.3445161,1.2250759,0.8330948,1.2486645,1.3456554,0.754185,1.5418269,0.7658448,1.5924288,1.5255431,0.5782427,0.9760246,1.211702
_836.52563_2.45_[M+H]+_,2.45,293.1,836.52563,835.51835,,,,,_836.526_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.7430499,1.097163,0.7675564,1.0907427,1.2182911,1.0695389,0.9287767,1.0469458,1.174153,0.6447663,1.1909874,1.1426581,0.448091,0.6114402,0.8482738,2.3315398,0.9654324,1.1513137,0.9192615,0.9600926,1.1289329,0.7991798,1.1596586,0.8936526,1.3827579,0.5299885,1.0502748,0.84522,0.9428821,0.7463292,0.7885056,0.9334972,1.2167088,1.1587581,0.7298554,0.8906228,1.1897047,0.8615363,0.800614,0.7103785,1.4331774,0.756108,0.8659337,1.2033979,1.02648,0.7440703,1.1397568,1.087311,1.040935,0.8420722,0.7424362,1.0603338,1.3787092,0.7253897,1.2891264,0.8994451
_862.54408_2.47_[M+H]+_,2.47,297.1,862.54408,861.53681,,,,,_862.544_2.47_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.23869923,0.8947029,0.10304632,1.50718222,0.85647436,0.96588318,1.07093751,0.81266087,1.39728267,0.61411319,1.27774655,1.20236296,0.68765596,1.06113133,0.90158573,2.57496845,1.08645413,1.49779714,0.88512171,0.96725284,1.11862258,0.76664178,1.0090314,0.79637736,1.01191033,0.5555593,0.95793508,1.28512838,1.27850492,1.21380405,0.81834166,0.84305175,1.00604919,1.08644652,0.57865058,0.09585983,1.23804584,0.96233055,0.73106108,0.69359735,1.08286359,0.80460638,1.0049308,1.18694638,0.9902549,0.74854049,1.04623681,1.17818264,0.64374194,0.95367471,0.6100622,0.10082303,0.08951776,0.62117228,0.09579511,0.94146433
_788.51946_2.46_[M+H]+_,2.46,282.5,788.51946,787.51218,,,,,_788.519_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.72168317,1.29227476,0.98165947,0.83788552,1.57967167,1.36539069,0.09348256,0.10381889,1.04330888,1.12523551,0.11358258,1.31351859,0.56425911,0.12259768,0.11848897,0.15355294,0.10186361,0.10761641,0.1026039,1.13598372,0.66427545,0.9033099,0.12462456,0.90149284,1.20392355,0.09966368,0.11873105,0.9934501,1.03559185,0.83827743,0.84615722,0.87852176,1.23995135,0.11851509,0.79125221,0.78168848,0.86945048,1.43930989,0.88085433,0.59352447,1.52725889,1.28813517,0.91735817,1.17847119,1.23669973,1.25226882,1.59876749,1.38432057,0.66427097,0.87593047,0.7072508,0.11688508,1.55879215,0.79035818,0.7383489,0.12299403
_854.55373_2.44_[M+H]+_,2.44,296.2,854.55373,853.54645,,,,,_854.554_2.44_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.0792246,0.71361146,0.71775423,1.04268851,0.08730925,0.0764372,1.13835096,0.79729797,1.29760317,0.56218872,1.06910743,1.39778265,0.8548049,0.57432133,1.15366537,0.92989206,0.88323803,1.21281025,1.32437561,1.52739151,1.11241945,0.89368809,0.64964268,0.55315018,1.29781927,1.22494791,1.47953381,0.07851023,0.64395487,1.09583872,0.94687761,1.68801263,0.63653525,0.82394121,0.90911244,0.92176919,1.20590628,0.77425992,0.86365109,0.88784032,0.07888456,0.0816001,0.57426401,0.89170879,0.48989173,1.27470214,0.07839764,0.49821434,0.07583616,0.08109156,0.48678399,0.08044924,0.88704117,1.54847325,0.44723283,0.91097458
_851.59797_2.46_[M+H]+_,2.46,299.1,851.59797,850.59069,,,,,_851.598_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.2968835,0.9684123,0.6781754,1.1134102,1.4134022,1.2701068,0.6250931,1.2008496,1.0487584,0.9343288,0.9164544,0.9731294,0.7395078,0.7694945,1.2856595,1.9014867,0.9086153,1.8706187,1.0574494,0.6374448,1.2513159,0.8956479,0.9320035,0.8043964,1.117816,0.6665505,0.9232848,0.87879,1.5297716,0.9094288,1.2563827,1.0183191,1.9599529,0.8108067,0.7189333,0.9052255,1.0653082,0.7864711,0.793299,0.6936728,1.222148,0.7635294,0.7771315,1.036051,0.9013833,1.052641,0.9539038,1.1653471,0.8330569,0.7018887,0.3029055,0.6297741,1.0582525,1.2529616,0.8678541,0.7594159
_928.55222_2.46_[M+H]+_,2.46,304.7,928.55222,927.54494,,,,,_928.552_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,1.22317517,0.07705042,0.83730212,1.11123625,0.08145982,0.07131617,1.37122748,0.06666877,1.16364121,1.04908511,1.07486569,1.98742382,0.67043903,0.39363916,0.92252208,0.09860619,0.8667631,1.05303752,1.96360801,1.89669931,1.27355906,1.15491291,0.08002942,1.02370517,1.079447,1.02174225,2.20009752,1.26710215,0.06888214,0.86949104,0.57946345,1.81278491,0.07015782,0.98238661,1.27131836,1.03023306,1.78560935,0.08732724,0.51073827,1.00478378,0.07359956,1.68355648,0.07810947,1.25212527,0.07720542,1.77992973,0.07314526,0.07004116,0.07075539,0.0756587,0.56122499,0.07505941,1.11295398,0.6338467,0.07131629,0.97798561
_824.52022_2.46_[M+H]+_,2.46,288.9,824.52022,823.51294,,,,,_824.52_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.08645658,1.40241655,0.92435994,0.82825011,1.25688787,0.9732595,0.8952465,0.93330424,1.19014452,0.66372199,0.71509294,1.2331421,0.61925089,0.73766181,1.04809817,1.51568294,0.90995157,1.39219386,0.92443828,0.89671379,0.91753257,0.8248808,0.77150166,0.78811602,1.19131358,0.46363584,0.92396764,1.21788445,1.40389042,0.72725716,0.79170477,0.84896116,1.39599989,0.77547944,0.74139691,0.64415158,1.29656246,0.97836473,0.83037849,0.7777895,1.40271459,0.90714235,0.91126419,1.1165389,1.12788316,0.79924206,0.91099168,0.90355159,0.90796736,0.96557563,0.87894674,1.06317665,1.52254053,0.5538859,1.09763484,0.74979545
_866.5883_2.47_[M+H]+_,2.47,300.5,866.5883,865.58102,,,,,_866.588_2.47_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.04111803,1.09147409,0.66555095,1.11824429,0.49952027,1.14031711,0.92793122,0.95825613,1.09469596,0.06132104,1.22514473,1.01953571,0.83629688,0.61034234,1.35462773,1.76403502,1.16972602,1.18168809,0.90450857,0.82864151,1.06216259,0.72201827,0.94479019,0.97691407,1.05246596,0.55806281,0.80968906,1.08783529,1.05358238,0.88223317,1.09920909,0.89172629,0.04834308,0.95375457,0.45899784,1.00971181,1.16274715,0.82593762,0.82197147,0.66226542,1.38667515,0.74877265,0.75805042,0.870109,1.06054327,0.92320207,0.05040161,1.30223426,0.5682365,0.69396378,0.31295201,0.62185858,1.01489023,0.7463551,0.66801521,0.6961469
_732.51768_2.45_[M+H]+_,2.45,275.5,732.51768,731.5104,,,,,_732.518_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.10118791,0.13065607,0.13008657,2.14409602,0.1381332,0.12093238,0.10179613,0.11305168,0.11576757,0.15090577,6.92396878,0.1702904,0.11749427,0.1335005,0.1290264,6.05654509,1.61946146,0.11718692,0.11172864,0.11137343,0.97758636,0.1253474,1.39829135,0.13514141,0.13241975,0.10852694,0.12929001,0.12421214,0.11680495,4.64856504,1.73198626,0.1233372,0.11896814,0.12905485,0.09987289,3.37079491,1.16611994,0.1480827,0.66038593,0.11987022,0.12480438,0.12910068,2.29193773,0.11463341,1.52554776,0.1050138,0.99981934,0.11877033,0.91746565,0.12829611,0.15402956,0.12727987,0.11300799,0.78044698,0.12093258,0.13393211
_834.49121_2.46_[M+H]+_,2.46,289.4,834.49121,833.48393,,,,,_834.491_2.46_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.9597545,1.1140447,0.979705,1.3174124,0.1307411,0.1144607,0.8549031,0.1070018,1.3453235,0.7141507,0.1170648,1.5953954,1.1723013,0.1263563,1.2651449,0.1582606,1.1204807,0.9555048,1.0886183,1.3205789,1.1494566,0.8289152,1.0476614,1.2575497,1.2954564,1.5825942,1.8505196,1.2370847,0.1105542,1.4576222,1.0550755,1.4828824,0.1126016,1.0558177,0.6109791,0.9980676,1.6721555,0.1401581,1.2025818,1.1209169,0.1181255,1.6604702,0.1253638,1.1705751,0.1239129,1.0507173,0.1173964,0.1124144,0.1135607,0.1214304,1.1166488,0.1204686,0.8352608,1.6216784,0.1144609,0.9261051
_860.53738_2.45_[M+H]+_,2.45,297.2,860.53738,859.5301,,,,,_860.537_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.96108821,0.81171602,0.81593317,1.27075822,0.64496934,1.5028803,1.08581345,0.6979001,1.1713616,0.89203607,1.1814894,1.33544252,0.78087046,0.53686111,1.05546497,1.87822446,0.84588156,1.2641072,0.80248542,0.85907965,0.91548643,0.75653819,0.78972504,0.70488626,1.04077762,0.73111384,0.95157584,1.30767105,1.07841025,1.08410742,0.94216675,1.24177956,1.00338239,1.26693566,0.58668837,1.13148575,1.08589295,0.82583364,1.04977468,0.66288123,1.85621063,0.83325218,0.86474421,0.91261489,0.97190956,1.02510636,1.22534299,1.0190772,0.08412292,0.70083993,0.53997576,0.605853,0.76537826,0.95520257,0.72726013,0.92727448
_790.53719_2.45_[M+H]+_,2.45,285.5,790.53719,789.52991,,,,,_790.537_2.45_[M+H]+_,,,[M+H]+,,,,NA,NA,,,0.73237344,1.03808445,0.87194774,1.05634362,1.15375983,1.27995356,0.85589669,1.00064702,1.28257905,0.76884689,1.03473225,1.13486155,0.09294588,0.64851746,1.41552277,1.52782738,0.96881632,1.49378433,0.69524214,0.79559876,1.19600112,0.09915824,0.85272949,0.72919306,1.14407363,0.5971808,0.78374493,1.17914504,1.22841327,0.81023933,0.08274004,0.98971256,1.81284731,0.10209107,0.93905832,0.76395367,1.06712749,1.43269166,1.09964072,0.9088323,1.37639091,0.93988358,0.89743363,1.33614307,1.21421271,0.74406315,1.23072363,1.02358173,0.76476989,0.8586888,0.12184776,0.50343475,1.4096824,0.84845357,0.87576866,0.73256896
