Name,RT [min],CCS,m/z meas.,Ions,Original annotation,Molecular Formula,Name for process,Lipidlynx name bulk,Lipidlynx name molecular species,ID confidence,20w1-1,20w1-2,20w1-3,20w2-1,20w2-2,20w2-3,13w-1,13w-2,13w-3,CBO1,CBO2,CBO3,FBO1,FBO2,FBO3,QC01,QC02,QC03,QC04,QC05,QC06,QC07,QC08
LPE(20:2)_506.32413_1.63_High,163,2206,50632413,[M+H]+,LPE 20:2,C25H48NO7P,LPE 20:2_506.324_1.63_[M+H]+_High,LPE(20:2),,High,2.63427839,2.606486874,2.458360846,1.585975559,1.58681403,1.794922005,2.143289404,1.886404315,2.376694354,0.455526826,NA,NA,NA,NA,NA,1.053491684,0.898353351,1.109354292,0.914632889,0.971932524,0.977090799,1.004229806,1.069021624
LPE(20:1)_508.33954_1.91_High,191,2254,50833954,[M+H]+,LPE 20:1,C25H50NO7P,LPE 20:1_508.34_1.91_[M+H]+_High,LPE(20:1),,High,1.393697357,1.437101115,1.273602023,1.192447574,0.968959879,1.154221199,1.219462777,1.323721162,1.312805507,0.638449894,0.419390489,NA,NA,NA,NA,0.952111157,1.028312913,0.974000963,1.008927907,1.059810799,1.028663229,0.971060506,0.967342434
LPE(20:1)_506.32447_1.91_High,191,2232,50632447,[M-H]-,LPE 20:1,C25H50NO7P,LPE 20:1_506.324_1.91_[M-H]-_High,LPE(20:1),,High,0.201556407,0.188370432,0.178729744,0.163957451,0.12979658,0.144502465,0.185961264,0.156920427,0.185776769,0.447834856,0.282759035,0.0980751,0.058570015,0.027259969,0.058848367,1.044694477,0.916735666,1.084959061,0.977363257,1.013069065,0.984369551,0.938122697,1.059265981
LPE(18:2)_478.29275_1.19_High,119,2127,47829275,[M+H]+,LPE 18:2,C23H44NO7P,LPE 18:2_478.293_1.19_[M+H]+_High,LPE(18:2),,High,1.755367009,1.683935141,1.458490271,0.911403656,0.973096209,0.838817059,1.287516538,1.222462408,1.444618991,NA,NA,NA,NA,NA,NA,1.064005494,0.860536529,0.99899286,1.044061353,1.18208893,0.833970868,1.090923415,0.921281435
LPE(18:2)_476.27704_1.17_High,117,2135,47627704,[M-H]-,LPE 18:2,C23H44NO7P,LPE 18:2_476.277_1.17_[M-H]-_High,LPE(18:2),,High,3.374223302,3.039516356,2.849121278,1.761404047,1.654018372,2.179109467,3.299606908,1.984957956,2.882297426,NA,0.252523638,0.310448809,0.232891179,NA,0.301048872,1.100699911,0.963127118,0.940731327,1.041252251,0.90758198,1.126663308,1.074492622,0.854337842
LPE(18:1)_487.35496_1.48_Medium,148,218,48735496,[M+H]+,LPE 18:1(d7)(is),C23D7H39NO7P,LPE 18:1(d7)(is)_487.355_1.48_[M+H]+_Medium,LPE(18:1),,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.133365407,2.698106847,3.306327528,2.659200564,2.449877381,2.3409136,0.867313418,0.902735421,1.024241524,1.075572888,1.029491978,1.009733109,1.030109113,1.086025705
LPE(18:1)_485.33743_1.49_Medium,149,2163,48533743,[M-H]-,LPE 18:1(d7)(is),C23D7H39NO7P,LPE 18:1(d7)(is)_485.337_1.49_[M-H]-_Medium,LPE(18:1),,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.473753716,2.876355656,4.238654193,2.907065048,3.010782954,3.219768398,1.002852923,1.013475278,0.997684199,0.976158362,1.053205021,0.938209852,1.018219837,1.050488424
LPE(18:1)_480.30883_1.5_High,15,2172,48030883,"[M+H]+, [M+Na]+",LPE 18:1,C23H46NO7P,LPE 18:1_480.309_1.5_[M+H]+_High,LPE(18:1),,High,1.782782531,1.695432667,1.547986649,1.397866338,1.331691988,1.367531267,1.376405817,1.348930691,1.439249606,0.136617598,0.115468625,0.053378803,0.04847371,0.019685048,0.049458304,0.978154886,1.004510768,1.030911931,0.99846947,1.001335992,0.962914337,0.991235413,1.034846299
LPE(18:1)_480.30846_1.41_High,141,2195,48030846,[M+H]+,LPE 18:1,C23H46NO7P,LPE 18:1_480.308_1.41_[M+H]+_High,LPE(18:1),,High,2.079802613,2.009265981,1.900651176,0.830954521,0.791811173,0.856015897,1.901567964,1.881346255,1.654374595,0.169791535,0.202701931,0.100482373,NA,NA,NA,0.950160331,1.045720589,1.036249985,0.914710173,0.990754494,0.956922062,1.1013845,0.968576077
LPE(18:1)_478.29372_1.5_High,15,2157,47829372,"[M-H]-, [2M-H]-",LPE 18:1,C23H46NO7P,LPE 18:1_478.294_1.5_[M-H]-_High,LPE(18:1),,High,1.055680669,1.035699814,0.924544635,0.841944796,0.717716185,0.787986643,0.93624347,0.780207429,0.9906439,0.191036683,0.175978659,0.077393337,0.063673928,0.028904825,0.056231231,0.98722719,1.015570802,0.996250325,0.973265905,1.03289752,0.962290027,1.009026981,1.042255131
LPE(18:1)_478.29363_1.41_High,141,2157,47829363,[M-H]-,LPE 18:1,C23H46NO7P,LPE 18:1_478.294_1.41_[M-H]-_High,LPE(18:1),,High,1.519129012,1.469764626,1.378367128,0.567307349,0.50704206,0.523292628,1.351322364,1.165861133,1.532065627,0.340041254,0.392488892,0.215471018,0.104723068,0.061843684,0.105938515,0.98895081,0.977235415,1.041139393,0.99204428,1.016867929,0.966664156,1.005810689,1.052124395
LPE(18:1)_478.29264_1.62_low,162,2163,47829264,[M-H]-,LPE 18:1,C23H46NO7P,LPE 18:1_478.293_1.62_[M-H]-_low,LPE(18:1),,low,0.117493094,0.075500941,0.137477667,0.080030379,0.139425061,0.069784356,NA,NA,0.103024272,0.140908871,NA,NA,NA,NA,NA,1.030276986,0.927357606,1.063226731,0.981523212,1.018031784,0.995113713,1.02799837,0.968757965
LPE(18:0)_482.3245_1.89_Medium,189,2233,4823245,"[M+H]+, [M+H-H2O]+, [M+Na]+",LPE 18:0,C23H48NO7P,LPE 18:0_482.325_1.89_[M+H]+_Medium,LPE(18:0),,Medium,2.061375387,1.889465067,2.057375321,1.498890164,1.394764991,1.45254452,1.920282502,1.958202446,1.924910993,0.155848447,0.18516393,0.06820063,0.110300352,0.06581001,0.125571982,1.028270179,0.964308052,1.016018044,1.023525228,0.985489853,1.007750487,0.989344282,0.992609927
LPE(18:0)_480.30843_1.9_High,19,2185,48030843,[M-H]-,LPE 18:0,C23H48NO7P,LPE 18:0_480.308_1.9_[M-H]-_High,LPE(18:0),,High,0.376169308,0.380324116,0.346175122,0.331103388,0.289691484,0.304901948,0.437446743,0.396611506,0.405798611,0.258528055,0.350507007,0.133193154,0.15786275,0.07703495,0.190910161,1.022565053,0.993144083,1.015805614,0.963481427,1.010152277,0.99591297,0.994391816,1.022573923
LPE(18:0)_480.30837_2.16_Medium,216,2179,48030837,[M-H]-,LPE 18:0,C23H48NO7P,LPE 18:0_480.308_2.16_[M-H]-_Medium,LPE(18:0),,Medium,5.633172846,4.360348714,3.463782404,2.975107982,1.53932873,2.246112853,5.336304635,3.743793465,6.199283644,NA,NA,NA,NA,NA,NA,0.964608022,1.08570183,0.981217543,0.924654724,0.995218672,1.181823079,0.809798891,1.048594916
LPE(17:0)_466.29333_1.7_low,17,2148,46629333,[M-H]-,LPE 17:0,C22H46NO7P,LPE 17:0_466.293_1.7_[M-H]-_low,LPE(17:0),,low,1.173606269,1.092840468,1.187380276,1.095637296,0.78948257,1.100896229,1.331122162,1.122270737,1.235841347,NA,NA,NA,NA,NA,NA,0.909115579,1.015365276,1.014038466,1.050596393,1.062019574,0.890010588,1.036474996,1.019466629
LPE(16:2)_448.24628_0.98_High,98,2083,44824628,[M-H]-,LPE 16:2,C21H40NO7P,LPE 16:2_448.246_0.98_[M-H]-_High,LPE(16:2),,High,2.087389488,2.260424518,1.792696089,0.636992535,0.624582062,0.73584876,1.727569823,1.564144686,1.953149526,NA,NA,NA,0.259508511,NA,NA,0.976239934,0.970288812,1.059978559,0.951376492,1.043561075,0.975128967,0.998958749,1.053783228
LPE(16:1)_452.27718_1.08_Medium,108,2136,45227718,[M+H]+,LPE 16:1,C21H42NO7P,LPE 16:1_452.277_1.08_[M+H]+_Medium,LPE(16:1),,Medium,1.978903276,2.334121964,2.148380788,0.852340469,0.773630957,0.880797009,1.793216688,1.55402858,1.748039856,NA,NA,NA,NA,NA,NA,1.037535707,0.97145933,0.97252468,1.032626397,0.981259425,0.978898901,0.990794753,1.025679201
LPE(16:1)_450.26194_1.09_High,109,2088,45026194,[M-H]-,LPE 16:1,C21H42NO7P,LPE 16:1_450.262_1.09_[M-H]-_High,LPE(16:1),,High,2.041949767,2.097591197,1.874946321,0.792905859,0.714436908,0.812381178,1.806926006,1.569500722,2.071496458,0.117962901,0.09176526,0.045240392,0.049424112,NA,0.052290742,0.997093138,0.973212121,0.999343061,1.013783266,1.003345746,1.013725186,0.993119475,1.042848648
LPE(16:0)_454.29269_1.42_High,142,2154,45429269,"[M+H]+, [M+Na]+",LPE 16:0,C21H44NO7P,LPE 16:0_454.293_1.42_[M+H]+_High,LPE(16:0),,High,1.785069309,1.776294265,1.565200045,1.477237176,1.482505472,1.390877997,1.457959753,1.368137366,1.181353309,0.097809843,0.104815782,0.034058537,0.032999253,NA,NA,1.004925971,1.029222582,0.983550997,0.99831844,0.958526904,0.980516659,1.049598503,0.966496491
LPE(16:0)_454.2926_1.33_High,133,2186,4542926,[M+H]+,LPE 16:0,C21H44NO7P,LPE 16:0_454.293_1.33_[M+H]+_High,LPE(16:0),,High,1.762072765,1.740819827,1.483596019,0.719112458,0.726158809,0.701090949,1.540006593,1.487812649,1.371418361,NA,NA,NA,NA,NA,NA,1.020420743,0.996332144,1.002707651,0.99425723,0.955224995,1.052221864,1.020969765,0.964109219
LPE(16:0)_452.27863_1.42_High,142,211,45227863,"[M-H]-, [2M-H]-",LPE 16:0,C21H44NO7P,LPE 16:0_452.279_1.42_[M-H]-_High,LPE(16:0),,High,1.518941688,1.511327151,1.43248708,1.273792831,1.20035742,1.284981226,1.422418217,1.172346076,1.418399727,0.169099391,0.186367896,0.074339491,0.054560371,0.029439207,0.044503466,0.980865911,0.982816758,1.017565154,0.994401845,1.013328862,0.995331904,1.04545679,0.997655138
LPE(16:0)_452.27769_1.33_High,133,2105,45227769,[M-H]-,LPE 16:0,C21H44NO7P,LPE 16:0_452.278_1.33_[M-H]-_High,LPE(16:0),,High,1.850553797,1.688124987,1.601750593,0.815356543,0.720644402,0.936281023,1.921416677,1.537681316,2.049680426,0.067862688,NA,NA,NA,NA,NA,1.020909699,1.064622398,0.988838796,0.87717617,1.032591761,1.023003792,1.060368027,0.980011259
LPE(14:0)_426.26184_1.05_High,105,2082,42626184,[M+H]+,LPE 14:0,C19H40NO7P,LPE 14:0_426.262_1.05_[M+H]+_High,LPE(14:0),,High,1.615190344,1.264596005,1.530579352,1.235911092,1.017559544,1.251272389,1.181013174,1.211451531,1.082859801,NA,NA,NA,NA,NA,NA,0.928276695,1.058117367,0.956872758,1.00728443,1.016819887,1.010709434,1.108151283,0.930491971
LPE(14:0)_424.24588_1.06_High,106,2036,42424588,[M-H]-,LPE 14:0,C19H40NO7P,LPE 14:0_424.246_1.06_[M-H]-_High,LPE(14:0),,High,0.913189324,0.853745143,0.758002371,0.694691857,0.683310153,0.791382984,0.800153172,0.579541739,0.685683832,NA,NA,NA,NA,NA,NA,0.908599659,1.072275082,1.002251319,0.991122297,1.002689234,0.974213998,1.033874348,1.07808349
LPC(O-18:2)_550.35007_1.59_low,159,2416,55035007,[M+HCOO]-,LPC O-18:2,C26H52NO6P,LPC O-18:2_550.35_1.59_[M+HCOO]-_low,LPC(O-18:2),,low,1.488106736,1.659782745,1.204921473,0.883442029,0.70935089,0.93522754,1.615887862,1.411258011,1.737365011,0.924087139,0.370419621,0.180697208,0.150368538,NA,0.136450291,1.028957591,0.938307513,1.005047764,0.998522545,1.075954461,0.901925852,1.03738011,1.006603821
LPC(O-18:1)_508.37612_1.65_High,165,2347,50837612,[M+H]+,LPC O-18:1,C26H54NO6P,LPC O-18:1_508.376_1.65_[M+H]+_High,LPC(O-18:1),,High,2.64029872,2.442418878,2.322894625,1.287831772,1.174272097,1.316897946,3.236060865,2.38184505,2.936019804,1.059417994,0.685764515,NA,NA,NA,NA,0.948545168,1.083449759,0.970714959,1.008665656,0.905492856,1.12220173,0.947023699,0.987766834
LPC(O-18:1)_508.37591_1.93_Medium,193,2358,50837591,[M+H]+,LPC O-18:1,C26H54NO6P,LPC O-18:1_508.376_1.93_[M+H]+_Medium,LPC(O-18:1),,Medium,1.55888323,1.435614796,1.333712088,0.749774959,0.708970035,0.80880728,2.272210906,2.004966598,2.385929179,0.931772461,0.494831326,NA,0.183308433,NA,0.180357436,0.988686556,0.994141726,1.043673484,0.983729855,0.968401692,1.049915162,0.895840775,1.081821068
LPC(O-18:0)_554.38086_1.95_Medium,195,2437,55438086,[M+HCOO]-,LPC O-18:0,C26H56NO6P,LPC O-18:0_554.381_1.95_[M+HCOO]-_Medium,LPC(O-18:0),,Medium,2.495106149,1.867068127,1.927869212,1.444206885,NA,1.296900126,2.634519381,2.181328567,2.54048112,1.074883656,0.967718946,NA,NA,0.164854574,NA,0.950046141,1.084031519,1.01022977,0.839083741,1.197698197,0.885120411,0.914506239,1.068368836
LPC(O-18:0)_510.3913_1.96_High,196,2397,5103913,[M+H]+,LPC O-18:0,C26H56NO6P,LPC O-18:0_510.391_1.96_[M+H]+_High,LPC(O-18:0),,High,3.596479573,3.460639087,2.732781601,1.179487235,0.999316711,1.272298857,4.953655021,4.565629846,4.639444622,0.874470822,0.864529004,NA,NA,NA,NA,1.053800254,1.005478185,0.880085158,1.085981448,0.984408331,0.902724336,1.016119361,1.031658588
LPC(O-16:1)_524.33466_1.52_Medium,152,2375,52433466,[M+HCOO]-,LPC O-16:1,C24H50NO6P,LPC O-16:1_524.335_1.52_[M+HCOO]-_Medium,LPC(O-16:1),,Medium,1.430540785,1.403818997,1.264804447,1.134307579,1.01740324,1.24909837,1.676617302,1.3208433,1.813231639,1.140284354,0.504962198,0.256186676,0.171870815,0.102156817,0.16058361,0.944581731,0.983451989,1.014595024,1.016016028,1.032223022,1.000816771,1.010877557,1.045134402
LPC(O-16:1)_480.34477_1.51_High,151,2278,48034477,[M+H]+,LPC O-16:1,C24H50NO6P,LPC O-16:1_480.345_1.51_[M+H]+_High,LPC(O-16:1),,High,2.483561811,2.227810778,1.927263975,1.909728658,1.643360712,1.695834642,2.436352631,2.190207885,2.587584545,0.850428067,0.367959896,0.15787069,0.115060911,0.077362475,0.125153718,1.00473151,1.014492268,0.966832907,0.974009515,1.042898526,1.00583228,1.004308012,0.972963389
LPC(O-16:0)_526.34989_1.59_Medium,159,2369,52634989,[M+HCOO]-,LPC O-16:0,C24H52NO6P,LPC O-16:0_526.35_1.59_[M+HCOO]-_Medium,LPC(O-16:0),,Medium,1.437224442,1.629823033,1.221009084,0.843639401,0.724084313,0.82542353,1.62198709,1.51261016,1.649096052,1.057040125,0.856624807,0.220973837,0.137250661,0.07574504,0.144201347,1.035645568,1.013907342,0.992658901,0.98491113,0.938050356,1.00443369,0.97960187,1.063447288
LPC(O-16:0)_482.36046_1.59_High,159,2324,48236046,[M+H]+,LPC O-16:0,C24H52NO6P,LPC O-16:0_482.36_1.59_[M+H]+_High,LPC(O-16:0),,High,1.845632175,1.827142361,1.489524834,0.943756125,0.924608375,0.84624687,1.787759455,1.380600442,1.807854009,1.467978199,1.103945512,0.206052798,NA,NA,0.226878009,0.944051314,1.021141639,1.057151346,0.978764994,0.899906378,0.989959369,1.059390517,1.019562754
LPC(32:5)_754.50118_2.47_low,247,2802,75450118,[M+HCOO]-,LPC 32:5,C40H72NO7P,LPC 32:5_754.501_2.47_[M+HCOO]-_low,LPC(32:5),,low,2.157134717,2.222821061,1.48293518,2.126160907,1.984464695,2.210467239,0.669472698,0.655392412,0.572834314,NA,NA,NA,NA,0.039661212,NA,1.031841094,0.93805602,0.977489476,1.095456356,0.957215807,0.943773273,1.002379651,1.049679396
LPC(32:5)_710.51164_2.46_Medium,246,2704,71051164,"[M+H]+, [M+Na]+",LPC 32:5-SN1,C40H72NO7P,LPC 32:5-SN1_710.512_2.46_[M+H]+_Medium,LPC(32:5),,Medium,1.780520489,1.805860927,1.705589668,2.035567426,1.898474893,2.007322147,0.530900512,0.534279492,0.553775892,0.054145306,0.089417872,0.064139328,NA,NA,NA,1.03565726,0.991308844,0.993572497,0.942319749,1.01781868,0.981570287,1.017999975,1.016150841
LPC(24:5)_642.37575_1.46_low,146,2547,64237575,[M+HCOO]-,LPC 24:5,C32H56NO7P,LPC 24:5_642.376_1.46_[M+HCOO]-_low,LPC(24:5),,low,2.359470939,2.30945576,1.888713064,1.173812506,1.112632118,0.974065125,1.324269635,1.169160076,1.239182958,0.739379175,1.143721897,1.05414636,1.124804986,1.010078748,1.012887645,1.003545513,0.909650683,1.125163178,0.952369669,0.990400405,0.941146913,0.972223234,1.062044624
LPC(24:4)_644.39133_1.8_low,18,2566,64439133,[M+HCOO]-,LPC 24:4,C32H58NO7P,LPC 24:4_644.391_1.8_[M+HCOO]-_low,LPC(24:4),,low,2.140238661,1.90688652,1.765708604,1.838611871,1.67419752,1.924451308,1.321687146,1.005150835,1.226759128,0.326991748,NA,0.482476168,NA,NA,0.378745276,1.045767749,0.956978511,1.024256147,1.007759323,0.949722879,1.084996669,0.956386464,1.020994067
LPC(22:6)_612.33052_1.01_High,101,2474,61233052,[M+HCOO]-,LPC 22:6,C30H50NO7P,LPC 22:6_612.331_1.01_[M+HCOO]-_High,LPC(22:6),,High,2.190699178,2.120590904,1.911500163,0.925493709,0.852286508,1.023221093,2.273059919,1.721366208,2.240321875,0.051653688,0.048476341,0.081543838,0.039945975,0.043293597,0.039867169,0.979044247,0.973161353,0.988952732,1.038358928,1.007923392,0.998126524,1.040930019,1.007764351
LPC(22:6)_568.33954_1.01_High,101,2354,56833954,"[M+H]+, [M+Na]+",LPC 22:6-SN2,C30H50NO7P,LPC 22:6-SN2_568.34_1.01_[M+H]+_High,LPC(22:6),,High,2.256354226,2.190159657,1.964376765,1.22281101,1.1360744,1.198794492,1.7570703,1.705018362,1.775689516,NA,NA,NA,NA,NA,NA,1.051652016,0.975485558,0.991624991,0.995541418,0.960495674,1.005124569,0.992434019,1.014387916
LPC(22:5)_614.34468_1.19_Medium,119,2485,61434468,[M+HCOO]-,LPC 22:5,C30H52NO7P,LPC 22:5_614.345_1.19_[M+HCOO]-_Medium,LPC(22:5),,Medium,2.26332277,2.589476392,2.118563666,1.358583599,1.224537406,1.429695892,1.237658072,1.033429805,1.179910523,NA,NA,NA,NA,NA,NA,0.752463513,1.105004173,1.084672187,1.01678935,0.941543895,0.95668036,0.924610366,1.083734445
LPC(22:4)_616.36029_1.3_Medium,13,249,61636029,[M+HCOO]-,LPC 22:4,C30H54NO7P,LPC 22:4_616.36_1.3_[M+HCOO]-_Medium,LPC(22:4),,Medium,2.232306237,2.021806611,2.025596441,0.979095146,0.901574113,1.011906499,2.065122839,1.875833294,1.998609207,NA,NA,NA,NA,NA,NA,0.973961686,0.991433034,1.046710214,1.013821984,0.96463569,0.98027501,1.051283363,0.976863867
LPC(22:4)_572.37093_1.3_High,13,2395,57237093,[M+H]+,LPC 22:4,C30H54NO7P,LPC 22:4_572.371_1.3_[M+H]+_High,LPC(22:4),,High,3.002713515,2.574517701,2.431216976,1.298388731,1.081112876,1.079159237,2.224169093,2.216495933,2.436597598,0.113711252,0.130708269,0.089165879,NA,NA,NA,1.035140951,0.973037521,1.026783071,0.979147144,1.000494657,0.924800359,0.990962445,1.040130248
LPC(22:3)_574.38662_1.74_Medium,174,2409,57438662,[M+H]+,LPC 22:3,C30H56NO7P,LPC 22:3_574.387_1.74_[M+H]+_Medium,LPC(22:3),,Medium,2.58951465,2.303020102,2.257616705,2.037808241,1.904227819,1.926105076,1.784209024,1.895428966,1.547784865,1.462801096,0.377855497,NA,NA,NA,NA,0.99159811,0.932514265,1.005235782,1.092776673,0.980532634,0.902970441,1.009684207,1.058944084
LPC(20:4)_588.33103_1.05_High,105,2439,58833103,[M+HCOO]-,LPC 20:4,C28H50NO7P,LPC 20:4_588.331_1.05_[M+HCOO]-_High,LPC(20:4),,High,2.024684718,1.99265289,1.81354991,1.087824929,0.977598826,1.165701007,1.805134122,1.400460685,1.908912546,0.041848283,0.046240132,0.03187571,0.020737859,0.018220498,0.02237885,0.991086494,0.928821176,1.014899128,1.026111674,1.020694683,1.006214361,1.002049426,1.046245576
LPC(20:4)_544.34008_1.05_High,105,2328,54434008,"[M+H]+, [M+Na]+",LPC 20:4,C28H50NO7P,LPC 20:4_544.34_1.05_[M+H]+_High,LPC(20:4),,High,2.572489906,2.410775168,2.222643915,1.396326295,1.369113597,1.142030721,1.920566242,1.760198384,2.012322519,0.032784131,0.036036037,0.016771343,0.015642983,0.011706984,0.0188352,0.991169092,1.030255195,0.988635179,0.9838066,1.010986118,0.99729404,0.999767196,0.978240485
LPC(20:3)_546.35534_1.27_High,127,237,54635534,[M+H]+,LPC 20:3,C28H52NO7P,LPC 20:3_546.355_1.27_[M+H]+_High,LPC(20:3),,High,2.497284986,3.062988348,2.410479117,1.915495625,1.697276506,1.759852676,1.622423701,1.625926011,1.751124292,NA,0.279491912,0.148877071,NA,0.064597772,0.136183719,1.011929054,0.990817256,1.038238503,0.902593357,1.078620828,0.897773642,1.005136647,1.084215197
LPC(20:2)_592.36031_1.57_Medium,157,2471,59236031,[M+HCOO]-,LPC 20:2,C28H54NO7P,LPC 20:2_592.36_1.57_[M+HCOO]-_Medium,LPC(20:2),,Medium,1.613053712,1.652179557,1.55351576,1.267579938,1.029579398,1.216791222,1.544430155,1.345832059,1.42173952,0.34258064,0.243634506,0.063214866,0.131894134,0.050118427,0.101624532,0.987244601,0.999990356,0.984186922,1.044830178,0.940532307,1.004770473,1.008346804,1.043276493
LPC(20:2)_548.37112_1.55_High,155,2358,54837112,[M+H]+,LPC 20:2-SN1,C28H54NO7P,LPC 20:2-SN1_548.371_1.55_[M+H]+_High,LPC(20:2),,High,1.77177383,1.581547978,1.59374683,1.25001076,1.207983369,1.235179425,1.488233846,1.199935611,1.4573147,0.506688614,0.288875084,NA,0.131966408,NA,0.181039874,0.992900781,1.015578792,0.965748732,0.997035772,1.00931017,1.041534292,0.935147003,1.048531777
LPC(20:1)_594.37669_1.86_High,186,2498,59437669,[M+HCOO]-,LPC 20:1,C28H56NO7P,LPC 20:1_594.377_1.86_[M+HCOO]-_High,LPC(20:1),,High,1.701480489,1.784998598,1.640585739,1.799890141,1.711153461,1.943258383,1.828122094,1.60934255,1.744693981,0.491046451,0.254172976,0.096810438,0.111822957,0.053379781,0.095177919,0.950312256,1.0165003,1.011337727,1.030068635,0.961893058,1.00650069,1.043003854,0.986889801
LPC(20:1)_550.38649_1.87_High,187,2411,55038649,[M+H]+,LPC 20:1,C28H56NO7P,LPC 20:1_550.386_1.87_[M+H]+_High,LPC(20:1),,High,1.744849294,1.678933458,1.615022838,1.632685568,1.808941208,1.592649996,1.670827277,1.596531716,1.597653666,0.355184769,0.21085607,0.069788667,0.079051581,0.042756776,0.076130721,0.940313407,1.060001215,1.007091213,0.986037621,0.964861988,0.984334386,1.053736126,0.946624925
LPC(20:0)_552.40237_2.07_High,207,2459,55240237,[M+H]+,LPC 20:0,C28H58NO7P,LPC 20:0_552.402_2.07_[M+H]+_High,LPC(20:0),,High,1.628368771,1.520396863,1.264970891,1.203669951,1.256599651,0.996773041,1.522442974,1.359545914,1.398874587,1.172434538,1.001970023,0.326014788,NA,NA,0.234872868,0.961902529,1.029893573,0.986475054,1.029755201,0.998746928,0.936637723,1.042267868,1.000517382
LPC(18:3)_562.31335_0.97_low,97,2393,56231335,[M+HCOO]-,LPC 18:3,C26H48NO7P,LPC 18:3_562.313_0.97_[M+HCOO]-_low,LPC(18:3),,low,2.274598679,2.30011627,1.868236157,1.050024735,1.094628124,1.136384419,2.224272469,1.815070612,2.498323533,NA,NA,0.180094458,NA,0.132961523,NA,1.006383011,0.967121652,1.050463419,1.043519606,0.88457607,1.037546374,0.960168653,1.077968311
LPC(18:3)_518.32373_0.97_Medium,97,2279,51832373,[M+H]+,LPC 18:3,C26H48NO7P,LPC 18:3_518.324_0.97_[M+H]+_Medium,LPC(18:3),,Medium,1.835853784,1.76263583,1.694786087,0.939272899,1.0890106,1.091292577,1.647683334,1.165696405,1.259456777,NA,NA,NA,NA,NA,NA,0.977596343,1.061390514,1.009433849,0.994329981,0.859029509,1.039881649,1.048372345,1.020390967
LPC(18:2)_564.32945_1.14_Medium,114,2403,56432945,[M+HCOO]-,LPC 18:2,C26H50NO7P,LPC 18:2_564.329_1.14_[M+HCOO]-_Medium,LPC(18:2),,Medium,2.495022922,2.177687381,2.045920698,0.945750088,0.874464239,0.99540767,1.394360954,1.103041237,1.271427344,0.213484516,0.144119657,NA,0.308168908,0.040511573,0.164599183,0.972199635,1.070791801,1.036850309,0.964757097,0.91628267,1.037022813,1.027633262,1.001278659
LPC(18:2)_520.33963_1.14_High,114,229,52033963,[M+H]+,LPC 18:2,C26H50NO7P,LPC 18:2_520.34_1.14_[M+H]+_High,LPC(18:2),,High,3.29528474,3.294967435,2.750909806,1.064658288,0.975230213,1.038961881,1.470015947,1.410646243,1.439237018,0.214371221,0.119785121,0.039748458,0.187903706,0.046155456,0.139810213,1.009369576,1.015346153,1.000184635,0.977228538,0.98013874,1.030517752,0.925915496,1.049635876
LPC(18:1)_573.39028_1.42_Medium,142,244,57339028,[M+HCOO]-,LPC 18:1(d7)(is),C26D7H45NO7P,LPC 18:1(d7)(is)_573.39_1.42_[M+HCOO]-_Medium,LPC(18:1),,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856458157,2.447489091,2.918935526,2.435433288,2.29354919,2.341411681,0.981611248,0.972211676,1.028593309,0.972188864,1.028182274,1.000765306,0.993665826,1.052676895
LPC(18:1)_566.3463_1.33_High,133,243,5663463,[M+HCOO]-,LPC 18:1,C26H52NO7P,LPC 18:1_566.346_1.33_[M+HCOO]-_High,LPC(18:1),,High,1.786252579,1.70776828,1.603275237,1.147495529,1.055973749,1.258324194,1.631346296,1.31625015,1.654738089,0.229463243,0.246867375,0.121061317,0.097816413,0.055212819,0.069961005,0.974276689,1.030326585,0.975010265,0.996319123,1.003328751,0.999708302,1.06264057,0.986687363
LPC(18:1)_566.34586_1.43_High,143,243,56634586,[M+HCOO]-,LPC 18:1,C26H52NO7P,LPC 18:1_566.346_1.43_[M+HCOO]-_High,LPC(18:1),,High,1.72957503,1.725925477,1.624898502,1.542582567,1.435147275,1.619927161,1.612806703,1.277849133,1.575422593,0.293419399,0.161315281,0.054301832,0.088736629,0.059123349,0.096705979,0.972498208,0.981580555,1.022952245,0.991494921,1.018627556,1.004192826,1.024501994,1.011944729
LPC(18:1)_529.3991_1.41_High,141,2351,5293991,[M+H]+,LPC 18:1(d7)(is),C26D7H45NO7P,LPC 18:1(d7)(is)_529.399_1.41_[M+H]+_High,LPC(18:1),,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.690633288,2.306532287,2.905132452,2.498697215,2.095288079,1.995101647,0.871583003,0.946742593,1.015981691,1.037658968,1.05427679,1.032189357,1.105452961,0.991568573
LPC(18:1)_522.35577_1.42_High,142,2345,52235577,"[M+H]+, [M+Na]+",LPC 18:1,C26H52NO7P,LPC 18:1_522.356_1.42_[M+H]+_High,LPC(18:1),,High,2.141539856,2.108628942,1.954967208,1.891773933,1.859275847,1.817678075,1.749896602,1.70172514,1.38567165,0.275685203,0.132261818,0.034000734,0.07259484,0.046331049,0.08310068,1.023339016,1.023427472,0.982101173,0.980279877,0.974597837,1.017481896,1.022796424,0.935459029
